Series_reference,Period,Data_value,STATUS,UNITS,MAGNTUDE,Subject,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5
SNEA.S2ND4400S500C1,2014.03,2694,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Earnings attributed to insurance/pension policyholders received,Households,National private control,
SNEA.S2ND4400S500C1,2015.03,3127,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Earnings attributed to insurance/pension policyholders received,Households,National private control,
SNEA.S2ND4400S500C1,2016.03,3186,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Earnings attributed to insurance/pension policyholders received,Households,National private control,
SNEA.S2ND4400S500C1,2017.03,3786,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Earnings attributed to insurance/pension policyholders received,Households,National private control,
SNEA.S2ND4400S500C1,2018.03,4095,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Earnings attributed to insurance/pension policyholders received,Households,National private control,
SNEA.S2ND4400S500C1,2019.03,4401,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Earnings attributed to insurance/pension policyholders received,Households,National private control,
SNEA.S2ND4400S500C1,2020.03,4776,REVISED,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Earnings attributed to insurance/pension policyholders received,Households,National private control,
SNEA.S2ND4400S500C1,2021.03,5232,PROVISIONAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Earnings attributed to insurance/pension policyholders received,Households,National private control,
SNEA.S2ND4400S600C2,1999.03,0,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Earnings attributed to insurance/pension policyholders received,Rest of the world,Foreign control,
SNEA.S2ND4400S600C2,2000.03,0,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Earnings attributed to insurance/pension policyholders received,Rest of the world,Foreign control,
SNEA.S2ND4400S600C2,2001.03,0,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Earnings attributed to insurance/pension policyholders received,Rest of the world,Foreign control,
SNEA.S2ND4400S600C2,2002.03,0,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Earnings attributed to insurance/pension policyholders received,Rest of the world,Foreign control,
SNEA.S2ND4400S600C2,2003.03,0,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Earnings attributed to insurance/pension policyholders received,Rest of the world,Foreign control,
SNEA.S2ND4400S600C2,2004.03,0,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Earnings attributed to insurance/pension policyholders received,Rest of the world,Foreign control,
SNEA.S2ND4400S600C2,2005.03,0,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Earnings attributed to insurance/pension policyholders received,Rest of the world,Foreign control,
SNEA.S2ND4400S600C2,2006.03,0,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Earnings attributed to insurance/pension policyholders received,Rest of the world,Foreign control,
SNEA.S2ND4400S600C2,2007.03,0,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Earnings attributed to insurance/pension policyholders received,Rest of the world,Foreign control,
SNEA.S2ND4400S600C2,2008.03,0,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Earnings attributed to insurance/pension policyholders received,Rest of the world,Foreign control,
SNEA.S2ND4400S600C2,2009.03,0,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Earnings attributed to insurance/pension policyholders received,Rest of the world,Foreign control,
SNEA.S2ND4400S600C2,2010.03,0,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Earnings attributed to insurance/pension policyholders received,Rest of the world,Foreign control,
SNEA.S2ND4400S600C2,2011.03,0,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Earnings attributed to insurance/pension policyholders received,Rest of the world,Foreign control,
SNEA.S2ND4400S600C2,2012.03,0,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Earnings attributed to insurance/pension policyholders received,Rest of the world,Foreign control,
SNEA.S2ND4400S600C2,2013.03,0,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Earnings attributed to insurance/pension policyholders received,Rest of the world,Foreign control,
SNEA.S2ND4400S600C2,2014.03,0,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Earnings attributed to insurance/pension policyholders received,Rest of the world,Foreign control,
SNEA.S2ND4400S600C2,2015.03,8,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Earnings attributed to insurance/pension policyholders received,Rest of the world,Foreign control,
SNEA.S2ND4400S600C2,2016.03,7,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Earnings attributed to insurance/pension policyholders received,Rest of the world,Foreign control,
SNEA.S2ND4400S600C2,2017.03,2,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Earnings attributed to insurance/pension policyholders received,Rest of the world,Foreign control,
SNEA.S2ND4400S600C2,2018.03,2,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Earnings attributed to insurance/pension policyholders received,Rest of the world,Foreign control,
SNEA.S2ND4400S600C2,2019.03,4,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Earnings attributed to insurance/pension policyholders received,Rest of the world,Foreign control,
SNEA.S2ND4400S600C2,2020.03,2,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Earnings attributed to insurance/pension policyholders received,Rest of the world,Foreign control,
SNEA.S2ND4400S600C2,2021.03,2,PROVISIONAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Earnings attributed to insurance/pension policyholders received,Rest of the world,Foreign control,
SNEA.S2ND4401S200C0,1999.03,2056,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Earnings attributed to insurance/pension policyholders paid,Financial business enterprises,All control,
SNEA.S2ND4401S200C0,2000.03,2005,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Earnings attributed to insurance/pension policyholders paid,Financial business enterprises,All control,
SNEA.S2ND4401S200C0,2001.03,2002,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Earnings attributed to insurance/pension policyholders paid,Financial business enterprises,All control,
SNEA.S2ND4401S200C0,2002.03,1952,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Earnings attributed to insurance/pension policyholders paid,Financial business enterprises,All control,
SNEA.S2ND4401S200C0,2003.03,1831,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Earnings attributed to insurance/pension policyholders paid,Financial business enterprises,All control,
SNEA.S2ND4401S200C0,2004.03,1847,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Earnings attributed to insurance/pension policyholders paid,Financial business enterprises,All control,
SNEA.S2ND4401S200C0,2005.03,1947,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Earnings attributed to insurance/pension policyholders paid,Financial business enterprises,All control,
SNEA.S2ND4401S200C0,2006.03,2040,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Earnings attributed to insurance/pension policyholders paid,Financial business enterprises,All control,
SNEA.S2ND4401S200C0,2007.03,2133,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Earnings attributed to insurance/pension policyholders paid,Financial business enterprises,All control,
SNEA.S2ND4401S200C0,2008.03,2121,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Earnings attributed to insurance/pension policyholders paid,Financial business enterprises,All control,
SNEA.S2ND4401S200C0,2009.03,2056,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Earnings attributed to insurance/pension policyholders paid,Financial business enterprises,All control,
SNEA.S2ND4401S200C0,2010.03,2095,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Earnings attributed to insurance/pension policyholders paid,Financial business enterprises,All control,
SNEA.S2ND4401S200C0,2011.03,2304,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Earnings attributed to insurance/pension policyholders paid,Financial business enterprises,All control,
SNEA.S2ND4401S200C0,2012.03,2457,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Earnings attributed to insurance/pension policyholders paid,Financial business enterprises,All control,
SNEA.S2ND4401S200C0,2013.03,2690,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Earnings attributed to insurance/pension policyholders paid,Financial business enterprises,All control,
SNEA.S2ND4401S200C0,2014.03,2900,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Earnings attributed to insurance/pension policyholders paid,Financial business enterprises,All control,
SNEA.S2ND4401S200C0,2015.03,3303,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Earnings attributed to insurance/pension policyholders paid,Financial business enterprises,All control,
SNEA.S2ND4401S200C0,2016.03,3352,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Earnings attributed to insurance/pension policyholders paid,Financial business enterprises,All control,
SNEA.S2ND4401S200C0,2017.03,3895,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Earnings attributed to insurance/pension policyholders paid,Financial business enterprises,All control,
SNEA.S2ND4401S200C0,2018.03,4200,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Earnings attributed to insurance/pension policyholders paid,Financial business enterprises,All control,
SNEA.S2ND4401S200C0,2019.03,4516,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Earnings attributed to insurance/pension policyholders paid,Financial business enterprises,All control,
SNEA.S2ND4401S200C0,2020.03,4887,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Earnings attributed to insurance/pension policyholders paid,Financial business enterprises,All control,
SNEA.S2ND4401S300C0,1987.03,582,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Earnings attributed to insurance/pension policyholders paid,General government institutions,All control,
SNEA.S2ND4401S300C0,1988.03,582,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Earnings attributed to insurance/pension policyholders paid,General government institutions,All control,
SNEA.S2ND4401S300C0,1989.03,605,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Earnings attributed to insurance/pension policyholders paid,General government institutions,All control,
SNEA.S2ND4401S300C0,1990.03,413,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Earnings attributed to insurance/pension policyholders paid,General government institutions,All control,
SNEA.S2ND4401S300C0,1991.03,356,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Earnings attributed to insurance/pension policyholders paid,General government institutions,All control,
SNEA.S2ND4401S300C0,1992.03,300,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Earnings attributed to insurance/pension policyholders paid,General government institutions,All control,
SNEA.S2ND4401S300C0,1993.03,263,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Earnings attributed to insurance/pension policyholders paid,General government institutions,All control,
SNEA.S2ND4401S300C0,1994.03,321,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Earnings attributed to insurance/pension policyholders paid,General government institutions,All control,
SNEA.S2ND4401S300C0,1995.03,331,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Earnings attributed to insurance/pension policyholders paid,General government institutions,All control,
SNEA.S2ND4401S300C0,1996.03,352,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Earnings attributed to insurance/pension policyholders paid,General government institutions,All control,
SNEA.S2ND4401S300C0,1997.03,334,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Earnings attributed to insurance/pension policyholders paid,General government institutions,All control,
SNEA.S2ND4401S300C0,1998.03,288,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Earnings attributed to insurance/pension policyholders paid,General government institutions,All control,
SNEA.S2ND4401S300C0,1999.03,296,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Earnings attributed to insurance/pension policyholders paid,General government institutions,All control,
SNEA.S2ND4401S300C0,2000.03,312,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Earnings attributed to insurance/pension policyholders paid,General government institutions,All control,
SNEA.S2ND4401S300C0,2001.03,374,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Earnings attributed to insurance/pension policyholders paid,General government institutions,All control,
SNEA.S2ND4401S300C0,2002.03,471,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Earnings attributed to insurance/pension policyholders paid,General government institutions,All control,
SNEA.S2ND4401S300C0,2003.03,497,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Earnings attributed to insurance/pension policyholders paid,General government institutions,All control,
SNEA.S2ND4401S300C0,2004.03,446,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Earnings attributed to insurance/pension policyholders paid,General government institutions,All control,
SNEA.S2ND4401S300C0,2005.03,434,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Earnings attributed to insurance/pension policyholders paid,General government institutions,All control,
SNEA.S2ND4401S300C0,2006.03,477,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Earnings attributed to insurance/pension policyholders paid,General government institutions,All control,
SNEA.S2ND4401S300C0,2007.03,465,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Earnings attributed to insurance/pension policyholders paid,General government institutions,All control,
SNEA.S2ND4401S300C0,2008.03,471,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Earnings attributed to insurance/pension policyholders paid,General government institutions,All control,
SNEA.S2ND4401S300C0,2009.03,524,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Earnings attributed to insurance/pension policyholders paid,General government institutions,All control,
SNEA.S2ND4401S300C0,2010.03,558,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Earnings attributed to insurance/pension policyholders paid,General government institutions,All control,
SNEA.S2ND4401S300C0,2011.03,588,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Earnings attributed to insurance/pension policyholders paid,General government institutions,All control,
SNEA.S2ND4401S300C0,2012.03,530,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Earnings attributed to insurance/pension policyholders paid,General government institutions,All control,
SNEA.S2ND4401S300C0,2013.03,592,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Earnings attributed to insurance/pension policyholders paid,General government institutions,All control,
SNEA.S2ND4401S300C0,2014.03,558,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Earnings attributed to insurance/pension policyholders paid,General government institutions,All control,
SNEA.S2ND4401S300C0,2015.03,530,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Earnings attributed to insurance/pension policyholders paid,General government institutions,All control,
SNEA.S2ND4401S300C0,2016.03,455,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Earnings attributed to insurance/pension policyholders paid,General government institutions,All control,
SNEA.S2ND4401S300C0,2017.03,429,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Earnings attributed to insurance/pension policyholders paid,General government institutions,All control,
SNEA.S2ND4401S300C0,2018.03,417,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Earnings attributed to insurance/pension policyholders paid,General government institutions,All control,
SNEA.S2ND4401S300C0,2019.03,393,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Earnings attributed to insurance/pension policyholders paid,General government institutions,All control,
SNEA.S2ND4401S300C0,2020.03,387,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Earnings attributed to insurance/pension policyholders paid,General government institutions,All control,
SNEA.S2ND4401S300C0,2021.03,375,PROVISIONAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Earnings attributed to insurance/pension policyholders paid,General government institutions,All control,
SNEA.S2ND4401S310C3,1987.03,582,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Earnings attributed to insurance/pension policyholders paid,Central government institutions,Central government control,
SNEA.S2ND4401S310C3,1988.03,582,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Earnings attributed to insurance/pension policyholders paid,Central government institutions,Central government control,
SNEA.S2ND4401S310C3,1989.03,605,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Earnings attributed to insurance/pension policyholders paid,Central government institutions,Central government control,
SNEA.S2ND4401S310C3,1990.03,413,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Earnings attributed to insurance/pension policyholders paid,Central government institutions,Central government control,
SNEA.S2ND4401S310C3,1991.03,356,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Earnings attributed to insurance/pension policyholders paid,Central government institutions,Central government control,
SNEA.S2ND4401S310C3,1992.03,300,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Earnings attributed to insurance/pension policyholders paid,Central government institutions,Central government control,
SNEA.S2ND4401S310C3,1993.03,263,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Earnings attributed to insurance/pension policyholders paid,Central government institutions,Central government control,
SNEA.S2ND4401S310C3,1994.03,321,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Earnings attributed to insurance/pension policyholders paid,Central government institutions,Central government control,
SNEA.S2ND4401S310C3,1995.03,331,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Earnings attributed to insurance/pension policyholders paid,Central government institutions,Central government control,
SNEA.S2ND4401S310C3,1996.03,352,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Earnings attributed to insurance/pension policyholders paid,Central government institutions,Central government control,
SNEA.S2ND4401S310C3,1997.03,334,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Earnings attributed to insurance/pension policyholders paid,Central government institutions,Central government control,
SNEA.S2ND4401S310C3,1998.03,288,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Earnings attributed to insurance/pension policyholders paid,Central government institutions,Central government control,
SNEA.S2ND4401S310C3,1999.03,296,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Earnings attributed to insurance/pension policyholders paid,Central government institutions,Central government control,
SNEA.S2ND4401S310C3,2000.03,312,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Earnings attributed to insurance/pension policyholders paid,Central government institutions,Central government control,
SNEA.S2ND4401S310C3,2001.03,374,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Earnings attributed to insurance/pension policyholders paid,Central government institutions,Central government control,
SNEA.S2ND4401S310C3,2002.03,471,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Earnings attributed to insurance/pension policyholders paid,Central government institutions,Central government control,
SNEA.S2ND4401S310C3,2003.03,497,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Earnings attributed to insurance/pension policyholders paid,Central government institutions,Central government control,
SNEA.S2ND4401S310C3,2004.03,446,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Earnings attributed to insurance/pension policyholders paid,Central government institutions,Central government control,
SNEA.S2ND4401S310C3,2005.03,434,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Earnings attributed to insurance/pension policyholders paid,Central government institutions,Central government control,
SNEA.S2ND4401S310C3,2006.03,477,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Earnings attributed to insurance/pension policyholders paid,Central government institutions,Central government control,
SNEA.S2ND4401S310C3,2007.03,465,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Earnings attributed to insurance/pension policyholders paid,Central government institutions,Central government control,
SNEA.S2ND4401S310C3,2008.03,471,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Earnings attributed to insurance/pension policyholders paid,Central government institutions,Central government control,
SNEA.S2ND4401S310C3,2009.03,524,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Earnings attributed to insurance/pension policyholders paid,Central government institutions,Central government control,
SNEA.S2ND4401S310C3,2010.03,558,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Earnings attributed to insurance/pension policyholders paid,Central government institutions,Central government control,
SNEA.S2ND4401S310C3,2011.03,588,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Earnings attributed to insurance/pension policyholders paid,Central government institutions,Central government control,
SNEA.S2ND4401S310C3,2012.03,530,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Earnings attributed to insurance/pension policyholders paid,Central government institutions,Central government control,
SNEA.S2ND4401S310C3,2013.03,592,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Earnings attributed to insurance/pension policyholders paid,Central government institutions,Central government control,
SNEA.S2ND4401S310C3,2014.03,558,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Earnings attributed to insurance/pension policyholders paid,Central government institutions,Central government control,
SNEA.S2ND4401S310C3,2015.03,530,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Earnings attributed to insurance/pension policyholders paid,Central government institutions,Central government control,
SNEA.S2ND4401S310C3,2016.03,455,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Earnings attributed to insurance/pension policyholders paid,Central government institutions,Central government control,
SNEA.S2ND4401S310C3,2017.03,429,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Earnings attributed to insurance/pension policyholders paid,Central government institutions,Central government control,
SNEA.S2ND4401S310C3,2018.03,417,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Earnings attributed to insurance/pension policyholders paid,Central government institutions,Central government control,
SNEA.S2ND4401S310C3,2019.03,393,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Earnings attributed to insurance/pension policyholders paid,Central government institutions,Central government control,
SNEA.S2ND4401S310C3,2020.03,387,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Earnings attributed to insurance/pension policyholders paid,Central government institutions,Central government control,
SNEA.S2ND4401S310C3,2021.03,375,PROVISIONAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Earnings attributed to insurance/pension policyholders paid,Central government institutions,Central government control,
SNEA.S2ND4401S321C4,1987.03,0,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Earnings attributed to insurance/pension policyholders paid,Local government institutions,Local government control,
SNEA.S2ND4401S321C4,1988.03,0,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Earnings attributed to insurance/pension policyholders paid,Local government institutions,Local government control,
SNEA.S2ND4401S321C4,1989.03,0,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Earnings attributed to insurance/pension policyholders paid,Local government institutions,Local government control,
SNEA.S2ND4401S321C4,1990.03,0,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Earnings attributed to insurance/pension policyholders paid,Local government institutions,Local government control,
SNEA.S2ND4401S321C4,1991.03,0,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Earnings attributed to insurance/pension policyholders paid,Local government institutions,Local government control,
SNEA.S2ND4401S321C4,1992.03,0,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Earnings attributed to insurance/pension policyholders paid,Local government institutions,Local government control,
SNEA.S2ND4401S321C4,1993.03,0,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Earnings attributed to insurance/pension policyholders paid,Local government institutions,Local government control,
SNEA.S2ND4401S321C4,1994.03,0,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Earnings attributed to insurance/pension policyholders paid,Local government institutions,Local government control,
SNEA.S2ND4401S321C4,1995.03,0,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Earnings attributed to insurance/pension policyholders paid,Local government institutions,Local government control,
SNEA.S2ND4401S321C4,1996.03,0,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Earnings attributed to insurance/pension policyholders paid,Local government institutions,Local government control,
SNEA.S2ND4401S321C4,1997.03,0,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Earnings attributed to insurance/pension policyholders paid,Local government institutions,Local government control,
SNEA.S2ND4401S321C4,1998.03,0,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Earnings attributed to insurance/pension policyholders paid,Local government institutions,Local government control,
SNEA.S2ND4401S321C4,1999.03,0,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Earnings attributed to insurance/pension policyholders paid,Local government institutions,Local government control,
SNEA.S2ND4401S321C4,2000.03,0,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Earnings attributed to insurance/pension policyholders paid,Local government institutions,Local government control,
SNEA.S2ND4401S321C4,2001.03,0,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Earnings attributed to insurance/pension policyholders paid,Local government institutions,Local government control,
SNEA.S2ND4401S321C4,2002.03,0,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Earnings attributed to insurance/pension policyholders paid,Local government institutions,Local government control,
SNEA.S2ND4401S321C4,2003.03,0,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Earnings attributed to insurance/pension policyholders paid,Local government institutions,Local government control,
SNEA.S2ND4401S321C4,2004.03,0,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Earnings attributed to insurance/pension policyholders paid,Local government institutions,Local government control,
SNEA.S2ND4401S321C4,2005.03,0,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Earnings attributed to insurance/pension policyholders paid,Local government institutions,Local government control,
SNEA.S2ND4401S321C4,2006.03,0,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Earnings attributed to insurance/pension policyholders paid,Local government institutions,Local government control,
SNEA.S2ND4401S321C4,2007.03,0,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Earnings attributed to insurance/pension policyholders paid,Local government institutions,Local government control,
SNEA.S2ND4401S321C4,2008.03,0,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Earnings attributed to insurance/pension policyholders paid,Local government institutions,Local government control,
SNEA.S2ND4401S321C4,2009.03,0,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Earnings attributed to insurance/pension policyholders paid,Local government institutions,Local government control,
SNEA.S2ND4401S321C4,2010.03,0,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Earnings attributed to insurance/pension policyholders paid,Local government institutions,Local government control,
SNEA.S2ND4401S321C4,2011.03,0,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Earnings attributed to insurance/pension policyholders paid,Local government institutions,Local government control,
SNEA.S2ND4401S321C4,2012.03,0,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Earnings attributed to insurance/pension policyholders paid,Local government institutions,Local government control,
SNEA.S2ND4401S321C4,2013.03,0,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Earnings attributed to insurance/pension policyholders paid,Local government institutions,Local government control,
